Source IP,total_flows,anomaly_flows,mean_score,min_score,unique_dest,bytes_sent,bytes_received,first_seen,last_seen,anomaly_ratio,active_duration,ratio_norm,flow_norm,risk_score,apt_flag
 192.168.75.46  ,15,13,-0.12849710630349934,-0.16365940546902358,1,1676904,45131,2025-01-01 06:37:09,2025-01-01 07:05:46,0.8666666666666667,1717.0,0.8666658000008668,0.5416666440972231,0.7691660532297737,1
 192.168.75.50  ,10,3,-0.07995929433815437,-0.2530713373990413,10,2872503,3323357,2025-01-01 15:31:55,2025-01-01 16:05:03,0.3,1988.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.75.66  ,34,0,0.0797191669250447,0.030851128531551864,1,4952,2914,2025-01-01 13:24:37,2025-01-01 13:54:37,0.0,1800.0,0.0,0.0,0.0,0
 192.168.75.70  ,6,0,-0.04876410145817842,-0.0718267714025711,6,79173,81720,2025-01-01 10:50:28,2025-01-01 11:03:50,0.0,802.0,0.0,0.0,0.0,0
 192.168.75.84  ,44,0,0.06961817636526223,-0.05445756594847806,44,4883,0,2025-01-01 07:18:53,2025-01-01 07:19:51,0.0,58.0,0.0,0.0,0.0,0
 192.168.76.105 ,9,3,-0.10215605580723483,-0.24935556390279268,9,4637651,4313026,2025-01-01 17:05:59,2025-01-01 17:15:29,0.3333333333333333,570.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.76.12  ,8,2,-0.10875194946768103,-0.2662280867681107,8,7557265,7191226,2025-01-01 16:13:50,2025-01-01 16:24:44,0.25,654.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.76.129 ,25,6,-0.07895438758190608,-0.25161723480991505,25,11841843,1753696,2025-01-01 02:09:42,2025-01-01 11:42:18,0.24,34356.0,0.23999976000024,0.24999998958333375,0.24299982887516813,0
 192.168.76.134 ,5,2,-0.1008901868701763,-0.24008841744640552,5,2572826,1941401,2025-01-01 11:03:07,2025-01-01 11:15:52,0.4,765.0,0.3999996000004001,0.08333332986111125,0.30499971895861344,0
 192.168.76.150 ,5,0,-0.05443280000816075,-0.07928737736170655,5,83557,64094,2025-01-01 16:55:45,2025-01-01 17:07:06,0.0,681.0,0.0,0.0,0.0,0
 192.168.76.167 ,5,1,-0.08878097786640601,-0.13682175483921521,5,94690,85349,2025-01-01 11:14:36,2025-01-01 11:25:21,0.2,645.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.76.17  ,9,2,-0.08226414652694909,-0.24917038868807173,9,4600112,2710123,2025-01-01 22:43:37,2025-01-01 22:54:45,0.2222222222222222,668.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.76.177 ,15,14,-0.1316337692534152,-0.16927685762920452,1,1849881,45111,2025-01-01 07:13:34,2025-01-01 07:33:57,0.9333333333333333,1223.0,0.9333324000009334,0.5833333090277788,0.828332672708987,1
 192.168.76.18  ,9,1,-0.05555262698480531,-0.14703769905781405,9,129233,103478,2025-01-01 07:44:50,2025-01-01 07:50:53,0.1111111111111111,363.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.76.182 ,5,2,-0.09165418992987302,-0.15475283420733388,5,88593,102730,2025-01-01 07:45:07,2025-01-01 07:53:08,0.4,481.0,0.3999996000004001,0.08333332986111125,0.30499971895861344,0
 192.168.76.210 ,7,1,-0.05744766842509214,-0.12747214755326108,7,106159,103741,2025-01-01 19:38:47,2025-01-01 19:41:47,0.14285714285714285,180.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.76.218 ,9,3,-0.07177844709069808,-0.1586520150037105,9,116623,137048,2025-01-01 19:06:38,2025-01-01 19:24:27,0.3333333333333333,1069.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.76.221 ,8,3,-0.11473317173383106,-0.2429190665888188,8,2279588,5008324,2025-01-01 07:06:44,2025-01-01 07:21:12,0.375,868.0,0.37499962500037504,0.12499999479166687,0.2999997359377626,0
 192.168.76.238 ,7,3,-0.07559630268688788,-0.12573505634903626,7,4869201,76210,2025-01-01 11:01:23,2025-01-01 11:03:48,0.42857142857142855,145.0,0.4285710000004286,0.12499999479166687,0.33749969843780003,0
 192.168.76.24  ,39,0,0.07226314092844126,0.03300871478158662,1,5604,3866,2025-01-01 11:04:12,2025-01-01 11:40:12,0.0,2160.0,0.0,0.0,0.0,0
 192.168.76.249 ,35,0,0.07675607168001958,0.04283359791196151,1,5184,3235,2025-01-01 04:00:37,2025-01-01 04:33:37,0.0,1980.0,0.0,0.0,0.0,0
 192.168.76.25  ,3,0,-0.054389084591488245,-0.07699686359066549,3,42223,62041,2025-01-01 10:52:18,2025-01-01 10:54:17,0.0,119.0,0.0,0.0,0.0,0
 192.168.76.252 ,7,0,-0.058072162948967124,-0.0872877643062967,7,100601,97097,2025-01-01 21:12:09,2025-01-01 21:16:23,0.0,254.0,0.0,0.0,0.0,0
 192.168.76.254 ,6,1,-0.06048715380170897,-0.12478706654601202,6,77492,72637,2025-01-01 15:30:35,2025-01-01 15:36:50,0.16666666666666666,375.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.76.41  ,8,2,-0.0790902118283014,-0.11964553684305701,8,143110,148268,2025-01-01 12:18:09,2025-01-01 12:37:31,0.25,1162.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.76.60  ,10,3,-0.07738696057451784,-0.13966598101600547,10,203232,154297,2025-01-01 09:55:41,2025-01-01 10:14:37,0.3,1136.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.76.90  ,54,0,0.0802904522689125,-0.047496885119801546,54,5280,0,2025-01-01 13:05:01,2025-01-01 13:05:54,0.0,53.0,0.0,0.0,0.0,0
 192.168.76.97  ,6,4,-0.17394430631997818,-0.25106605857919706,6,9254863,10186467,2025-01-01 08:41:38,2025-01-01 08:48:55,0.6666666666666666,437.0,0.6666660000006667,0.1666666597222225,0.5166661979171334,1
 192.168.77.124 ,20,18,-0.1336752297525699,-0.17344019559614454,1,2648988,58155,2025-01-01 18:38:36,2025-01-01 19:19:16,0.9,2440.0,0.8999991000009001,0.7499999687500013,0.8549993606256304,1
 192.168.77.127 ,40,0,0.07692698403185441,0.036463544996777675,1,5468,3668,2025-01-01 02:11:08,2025-01-01 02:45:08,0.0,2040.0,0.0,0.0,0.0,0
 192.168.77.152 ,9,3,-0.0818144825130974,-0.25763528162530225,9,4530515,913714,2025-01-01 17:04:08,2025-01-01 17:24:34,0.3333333333333333,1226.0,0.33333300000033333,0.12499999479166687,0.2708330984377334,0
 192.168.77.160 ,8,2,-0.08327396058082724,-0.10564247416156891,8,3509667,108160,2025-01-01 03:01:41,2025-01-01 03:15:23,0.25,822.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.77.17  ,19,17,-0.13313630099353127,-0.16304795472964928,1,2258569,52942,2025-01-01 17:18:02,2025-01-01 17:55:05,0.8947368421052632,2223.0,0.8947359473693158,0.7083333038194456,0.8388151543043547,1
 192.168.77.184 ,8,2,-0.0864812692916586,-0.2407396035217939,8,1313203,3879852,2025-01-01 17:27:27,2025-01-01 17:45:05,0.25,1058.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.77.191 ,3,0,-0.028793817433653057,-0.06663859912795067,3,24828,27707,2025-01-01 21:04:35,2025-01-01 21:06:08,0.0,93.0,0.0,0.0,0.0,0
 192.168.77.194 ,6,1,-0.08230292187641265,-0.2310317570726177,6,741846,2091411,2025-01-01 15:19:14,2025-01-01 15:42:10,0.16666666666666666,1376.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.77.202 ,26,6,-0.08816212832773426,-0.2508909509585392,26,10033949,11610506,2025-01-01 17:48:22,2025-01-01 18:27:17,0.23076923076923078,2335.0,0.2307690000002308,0.24999998958333375,0.23653829687516165,0
 192.168.77.212 ,3,1,-0.11179285752099932,-0.25343634995397635,3,4916519,3920520,2025-01-01 07:34:14,2025-01-01 07:36:34,0.3333333333333333,140.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.77.23  ,4,0,-0.04374057932281458,-0.09626104304870176,4,52170,41140,2025-01-01 02:28:25,2025-01-01 02:29:02,0.0,37.0,0.0,0.0,0.0,0
 192.168.77.232 ,4,1,-0.09738171584388317,-0.12059288706800053,4,83313,39777,2025-01-01 12:10:34,2025-01-01 12:18:33,0.25,479.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.77.248 ,10,1,-0.04881630257681243,-0.13262616788732962,10,96013,126548,2025-01-01 01:42:44,2025-01-01 02:01:42,0.1,1138.0,0.09999990000010002,0.041666664930555625,0.0824999294792367,0
 192.168.77.252 ,6,0,-0.05184158077372506,-0.06611932054067593,6,85162,94413,2025-01-01 05:07:26,2025-01-01 05:17:18,0.0,592.0,0.0,0.0,0.0,0
 192.168.77.34  ,9,0,-0.05319998191749409,-0.0752404330644344,9,134242,80217,2025-01-01 19:56:21,2025-01-01 20:08:26,0.0,725.0,0.0,0.0,0.0,0
 192.168.77.42  ,4,1,-0.10649418824330009,-0.23821056495806292,4,5025679,749367,2025-01-01 11:20:40,2025-01-01 11:26:03,0.25,323.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.77.5   ,7,1,-0.054064405118817015,-0.1222823345624039,7,121190,52074,2025-01-01 15:34:44,2025-01-01 15:44:29,0.14285714285714285,585.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.77.51  ,24,17,-0.11503050974033834,-0.16569194221533734,5,2310144,116584,2025-01-01 06:32:47,2025-01-01 20:24:18,0.7083333333333334,49891.0,0.7083326250007085,0.7083333038194456,0.7083328286463295,1
 192.168.77.62  ,3,1,-0.10247345027277359,-0.24381088557007746,3,2396245,1543944,2025-01-01 01:11:45,2025-01-01 01:14:51,0.3333333333333333,186.0,0.33333300000033333,0.041666664930555625,0.24583309947940002,0
 192.168.77.7   ,8,1,-0.05543155534320325,-0.12105734134487645,8,115748,145104,2025-01-01 00:51:02,2025-01-01 00:59:31,0.125,509.0,0.12499987500012501,0.041666664930555625,0.09999991197925419,0
 192.168.77.93  ,9,1,-0.05552732670512242,-0.13374264675551828,9,3148913,110198,2025-01-01 09:48:06,2025-01-01 10:00:32,0.1111111111111111,746.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.78.102 ,10,3,-0.08562165359937221,-0.23763130781451514,10,3763778,3885593,2025-01-01 23:27:45,2025-01-01 23:42:20,0.3,875.0,0.2999997000003,0.12499999479166687,0.24749978843771006,0
 192.168.78.104 ,5,2,-0.093423122652977,-0.208199927276421,5,497128,1073218,2025-01-01 15:48:05,2025-01-01 16:03:55,0.4,950.0,0.3999996000004001,0.08333332986111125,0.30499971895861344,0
 192.168.78.108 ,25,19,-0.12201900623637313,-0.1569326858978105,1,2729769,59174,2025-01-01 15:08:43,2025-01-01 15:51:54,0.76,2591.0,0.75999924000076,0.7916666336805569,0.769499458104699,1
 192.168.78.128 ,10,2,-0.0562019715955829,-0.10457319503382811,10,159646,128767,2025-01-01 00:39:41,2025-01-01 00:58:04,0.2,1103.0,0.19999980000020004,0.08333332986111125,0.1649998589584734,0
 192.168.78.137 ,9,4,-0.08009223826554354,-0.24986040784853858,9,3446127,3338779,2025-01-01 02:18:50,2025-01-01 02:39:47,0.4444444444444444,1257.0,0.4444440000004445,0.1666666597222225,0.36111079791697787,0
 192.168.78.148 ,5,1,-0.07520704320812066,-0.11315705455937874,5,113772,76564,2025-01-01 15:51:47,2025-01-01 15:54:18,0.2,151.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.78.171 ,29,0,0.07051033736887158,0.021380847574979267,1,4207,2827,2025-01-01 16:54:10,2025-01-01 17:20:10,0.0,1560.0,0.0,0.0,0.0,0
 192.168.78.188 ,6,3,-0.11216628836244912,-0.26121953860006153,6,5955237,6963161,2025-01-01 01:47:53,2025-01-01 01:50:22,0.5,149.0,0.49999950000050003,0.12499999479166687,0.38749964843785006,0
 192.168.78.192 ,15,13,-0.1359882228479463,-0.1684563777885123,1,1906710,33862,2025-01-01 07:02:24,2025-01-01 07:44:32,0.8666666666666667,2528.0,0.8666658000008668,0.5416666440972231,0.7691660532297737,1
 192.168.78.193 ,4,0,-0.058321163919448665,-0.08341726736677557,4,80582,23739,2025-01-01 03:33:18,2025-01-01 03:46:14,0.0,776.0,0.0,0.0,0.0,0
 192.168.78.212 ,4,2,-0.13397086225938437,-0.2543163209441348,4,5300296,5582172,2025-01-01 00:00:10,2025-01-01 00:06:51,0.5,401.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.78.245 ,5,2,-0.09491040823704307,-0.2541669953245361,5,2192257,4740108,2025-01-01 16:24:30,2025-01-01 16:34:01,0.4,571.0,0.3999996000004001,0.08333332986111125,0.30499971895861344,0
 192.168.78.40  ,15,4,-0.07812093604219048,-0.249720978940573,15,7515087,4980662,2025-01-01 00:26:07,2025-01-02 00:08:24,0.26666666666666666,85337.0,0.2666664000002667,0.1666666597222225,0.2366664779168534,0
 192.168.78.49  ,59,0,0.08269434543107981,-0.03405000493592936,59,6068,0,2025-01-01 17:26:34,2025-01-01 17:27:42,0.0,68.0,0.0,0.0,0.0,0
 192.168.78.56  ,7,1,-0.09803562243828226,-0.251790224302185,7,4607129,545191,2025-01-01 21:38:03,2025-01-01 21:54:03,0.14285714285714285,960.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.78.59  ,5,1,-0.08733873736018156,-0.2505852292815275,5,4184195,3573422,2025-01-01 17:04:46,2025-01-01 17:07:03,0.2,137.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.78.64  ,4,0,-0.08052290490356456,-0.0936358476852921,4,105924,48066,2025-01-01 09:39:15,2025-01-01 09:42:15,0.0,180.0,0.0,0.0,0.0,0
 192.168.78.7   ,9,2,-0.06953688837463837,-0.13910102108105393,9,152998,127833,2025-01-01 10:52:28,2025-01-01 11:03:49,0.2222222222222222,681.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.78.75  ,8,2,-0.11415423621570156,-0.2539150334244036,8,7687440,2754461,2025-01-01 04:43:20,2025-01-01 05:00:30,0.25,1030.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.78.76  ,6,0,-0.04785397533639696,-0.0756919668009628,6,102885,77032,2025-01-01 15:13:36,2025-01-01 15:17:41,0.0,245.0,0.0,0.0,0.0,0
 192.168.78.84  ,8,2,-0.06307869214604528,-0.23829982300789365,8,3588345,596256,2025-01-01 18:18:02,2025-01-01 18:26:19,0.25,497.0,0.24999975000025002,0.08333332986111125,0.19999982395850838,0
 192.168.78.86  ,7,4,-0.11776717593446316,-0.25305252833875236,7,8887831,3264022,2025-01-01 18:15:12,2025-01-01 18:23:22,0.5714285714285714,490.0,0.5714280000005715,0.1666666597222225,0.4499995979170668,1
 192.168.78.97  ,9,1,-0.04915293415491209,-0.13699656743753885,9,96969,131868,2025-01-01 09:39:12,2025-01-01 09:49:54,0.1111111111111111,642.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.79.138 ,19,4,-0.09277826561992368,-0.250657770981796,19,9859978,11306651,2025-01-01 00:54:14,2025-01-01 01:29:37,0.21052631578947367,2123.0,0.21052610526336843,0.1666666597222225,0.19736827160102466,0
 192.168.79.142 ,10,0,-0.05731622415792215,-0.09615440105305595,10,199093,98453,2025-01-01 20:11:26,2025-01-01 20:31:29,0.0,1203.0,0.0,0.0,0.0,0
 192.168.79.149 ,54,0,0.08515108423367888,-0.029033816453295946,54,5683,0,2025-01-01 16:50:23,2025-01-01 16:50:57,0.0,34.0,0.0,0.0,0.0,0
 192.168.79.151 ,5,1,-0.05034204183312394,-0.11985828933882514,5,66627,42781,2025-01-01 08:54:52,2025-01-01 09:02:33,0.2,461.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.79.158 ,41,0,0.07696214912927105,-0.04278203913436551,41,4355,0,2025-01-01 22:45:17,2025-01-01 22:46:07,0.0,50.0,0.0,0.0,0.0,0
 192.168.79.166 ,7,2,-0.10411053518091498,-0.2684912344582878,7,7002357,5352444,2025-01-01 03:28:49,2025-01-01 03:38:30,0.2857142857142857,581.0,0.28571400000028574,0.08333332986111125,0.2249997989585334,0
 192.168.79.207 ,17,4,-0.06317747179616562,-0.11483768962885466,17,6445564,151271,2025-01-01 23:11:06,2025-01-01 23:53:14,0.23529411764705882,2528.0,0.2352938823531765,0.1666666597222225,0.2147057155638903,0
 192.168.79.220 ,16,8,-0.1100864654554063,-0.25119638725571036,16,8930016,9590337,2025-01-01 08:43:37,2025-01-01 09:06:38,0.5,1381.0,0.49999950000050003,0.333333319444445,0.44999964583368346,1
 192.168.79.224 ,8,3,-0.11299744906548614,-0.25436595874893864,8,6651078,9360256,2025-01-01 22:22:08,2025-01-01 22:27:52,0.375,344.0,0.37499962500037504,0.12499999479166687,0.2999997359377626,0
 192.168.79.246 ,6,1,-0.09806644404503917,-0.2554797176419753,6,4240231,1477343,2025-01-01 05:44:53,2025-01-01 05:55:45,0.16666666666666666,652.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.79.248 ,12,11,-0.14433316010634858,-0.17297660684828875,1,1649028,27524,2025-01-01 06:51:16,2025-01-01 07:10:34,0.9166666666666666,1158.0,0.9166657500009167,0.4583333142361119,0.7791660192714752,1
 192.168.79.46  ,4,2,-0.11628902319155399,-0.23602332683485838,4,2749683,671504,2025-01-01 21:34:51,2025-01-01 21:40:10,0.5,319.0,0.49999950000050003,0.08333332986111125,0.3749996489586834,0
 192.168.79.51  ,7,2,-0.06299520594819255,-0.11512858318884245,7,96367,56847,2025-01-01 22:25:10,2025-01-01 22:32:07,0.2857142857142857,417.0,0.28571400000028574,0.08333332986111125,0.2249997989585334,0
 192.168.79.60  ,4,1,-0.07961110684283579,-0.11352961973602871,4,101724,33618,2025-01-01 13:13:07,2025-01-01 13:14:19,0.25,72.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.79.61  ,7,2,-0.0819136419291183,-0.11377475022055328,7,417491,111565,2025-01-01 03:19:06,2025-01-01 03:24:35,0.2857142857142857,329.0,0.28571400000028574,0.08333332986111125,0.2249997989585334,0
 192.168.79.67  ,8,1,-0.04295261509219918,-0.1235766227594598,8,102347,65285,2025-01-01 00:32:38,2025-01-01 00:43:30,0.125,652.0,0.12499987500012501,0.041666664930555625,0.09999991197925419,0
 192.168.8.115  ,56,1,0.04542882980016496,-0.2648975298338868,56,3780871,4797046,2025-01-01 01:19:22,2025-01-01 20:51:28,0.017857142857142856,70326.0,0.01785712500001786,0.041666664930555625,0.024999986979179187,0
 192.168.8.119  ,9,2,-0.07645245127407216,-0.14382452334047535,9,156915,121298,2025-01-01 12:52:33,2025-01-01 13:06:20,0.2222222222222222,827.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.8.138  ,7,2,-0.08818717430791155,-0.24237036887852015,7,1208652,1666063,2025-01-01 19:03:32,2025-01-01 19:12:20,0.2857142857142857,528.0,0.28571400000028574,0.08333332986111125,0.2249997989585334,0
 192.168.8.18   ,36,3,0.0316159289336651,-0.25421983011862737,10,2762493,4264540,2025-01-01 12:09:09,2025-01-01 14:29:02,0.08333333333333333,8393.0,0.08333325000008333,0.12499999479166687,0.0958332734375584,0
 192.168.8.204  ,6,1,-0.0732625868052806,-0.2420579282003964,6,3038718,1844261,2025-01-01 23:24:03,2025-01-01 23:34:06,0.16666666666666666,603.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.8.206  ,9,2,-0.09109199714369093,-0.26001560602055296,9,3238963,5001666,2025-01-01 18:29:25,2025-01-01 18:47:34,0.2222222222222222,1089.0,0.22222200000022224,0.08333332986111125,0.18055539895848893,0
 192.168.8.207  ,5,1,-0.10029342835873897,-0.23003336666702667,5,1063463,759868,2025-01-01 06:24:36,2025-01-01 06:41:54,0.2,1038.0,0.19999980000020004,0.041666664930555625,0.15249985947930672,0
 192.168.8.211  ,10,1,-0.06746245094816614,-0.1171291860295568,10,189176,188666,2025-01-01 17:49:47,2025-01-01 18:10:00,0.1,1213.0,0.09999990000010002,0.041666664930555625,0.0824999294792367,0
 192.168.8.214  ,9,1,-0.05198641280373679,-0.14439488552886692,9,130987,91793,2025-01-01 22:29:59,2025-01-01 22:37:06,0.1111111111111111,427.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.8.234  ,6,3,-0.11403090468317496,-0.24961189181302357,6,7795081,1708801,2025-01-01 23:55:45,2025-01-02 00:02:31,0.5,406.0,0.49999950000050003,0.12499999479166687,0.38749964843785006,0
 192.168.8.252  ,23,0,0.07885333665307698,0.040506705866914294,1,3403,1874,2025-01-01 05:38:56,2025-01-01 05:56:56,0.0,1080.0,0.0,0.0,0.0,0
 192.168.8.40   ,3,0,-0.037009949792301544,-0.0574634819649833,3,45825,58260,2025-01-01 15:42:09,2025-01-01 15:46:28,0.0,259.0,0.0,0.0,0.0,0
 192.168.8.58   ,24,5,-0.08330404664212435,-0.24690938950244357,24,6674958,6128965,2025-01-01 04:36:13,2025-01-01 05:25:54,0.20833333333333334,2981.0,0.20833312500020837,0.20833332465277812,0.2083331848959793,0
 192.168.8.66   ,46,0,0.09080510722577494,-0.04638101637002978,46,4622,0,2025-01-01 14:26:38,2025-01-01 14:27:17,0.0,39.0,0.0,0.0,0.0,0
 192.168.8.67   ,7,1,-0.06436681561841273,-0.15579140879797992,7,114807,169741,2025-01-01 10:09:29,2025-01-01 10:19:29,0.14285714285714285,600.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.8.71   ,9,1,-0.08612554740515344,-0.23574932340658084,9,1047547,2340182,2025-01-01 14:51:29,2025-01-01 15:01:39,0.1111111111111111,610.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
 192.168.8.72   ,26,0,0.07613905642789312,0.033131591695074514,1,3339,2293,2025-01-01 09:27:41,2025-01-01 09:49:41,0.0,1320.0,0.0,0.0,0.0,0
 192.168.8.90   ,3,0,-0.05838932748194429,-0.09346872542790274,3,42864,29922,2025-01-01 19:16:22,2025-01-01 19:18:41,0.0,139.0,0.0,0.0,0.0,0
 192.168.80.104 ,7,2,-0.10098718602120534,-0.2566235286312266,7,3300716,3467140,2025-01-01 06:46:01,2025-01-01 06:57:10,0.2857142857142857,669.0,0.28571400000028574,0.08333332986111125,0.2249997989585334,0
 192.168.80.123 ,34,0,0.06916952309148204,0.03628780305367296,1,4724,2976,2025-01-01 23:04:07,2025-01-01 23:34:07,0.0,1800.0,0.0,0.0,0.0,0
 192.168.80.129 ,6,1,-0.05985812706599961,-0.2409736741762749,6,1614887,1526166,2025-01-01 21:48:04,2025-01-01 21:57:59,0.16666666666666666,595.0,0.16666650000016667,0.041666664930555625,0.12916654947928335,0
 192.168.80.134 ,4,1,-0.10731197354534813,-0.2623518540413411,4,4317334,3440217,2025-01-01 11:47:43,2025-01-01 11:58:57,0.25,674.0,0.24999975000025002,0.041666664930555625,0.1874998244793417,0
 192.168.80.135 ,7,1,-0.05122374128334051,-0.14359463259418426,7,81688,118358,2025-01-01 03:14:10,2025-01-01 03:29:48,0.14285714285714285,938.0,0.14285700000014287,0.041666664930555625,0.1124998994792667,0
 192.168.80.138 ,10,0,-0.053270357795924685,-0.09234698089645743,10,123624,184190,2025-01-01 14:10:48,2025-01-01 14:28:39,0.0,1071.0,0.0,0.0,0.0,0
 192.168.80.144 ,7,3,-0.10386897282501172,-0.2589956139046774,7,4220953,1377698,2025-01-01 11:03:54,2025-01-01 11:23:51,0.42857142857142855,1197.0,0.4285710000004286,0.12499999479166687,0.33749969843780003,0
 192.168.80.168 ,9,1,-0.05596671015870472,-0.1304690317319679,9,147849,80189,2025-01-01 03:29:34,2025-01-01 03:47:39,0.1111111111111111,1085.0,0.11111100000011112,0.041666664930555625,0.09027769947924447,0
